label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
neutral_2,7,0.05,5.1210741730756126e-05,0.02883390709757805,0.030770117416977882,0.06292502212979857,v2.6,rand_init
neutral_2,7,0.1,0.00019245966541348025,0.02698870189487934,0.030770117416977882,0.12289246319261972,v2.6,rand_init
neutral_2,7,0.2,0.0008644834742881358,0.023251427337527275,0.030770117416977882,0.2443503863687584,v2.6,rand_init
neutral_2,7,0.3,0.0020126337185502052,0.019628332927823067,0.030770117416977882,0.36209756167544443,v2.6,rand_init
neutral_2,7,0.5,0.0062126105185598135,0.013326528016477823,0.030770117416977882,0.566900319687285,v2.6,rand_init
neutral_2,7,1.0,0.02114921249449253,0.007154581835493445,0.030770117416977882,0.7674827905744098,v2.6,rand_init
neutral_3,7,-0.3,0.001758975733537227,0.049401357769966125,0.03743944503366947,-0.3195002683810951,v2.6,rand_init
neutral_3,7,-0.1,0.00020583338482538238,0.04167240299284458,0.03743944503366947,-0.11306145043999426,v2.6,rand_init
neutral_3,7,0.0,0.0,0.03743944503366947,0.03743944503366947,0.0,v2.6,rand_init
neutral_3,7,0.05,6.774714711355045e-05,0.035194115713238716,0.03743944503366947,0.05997229174768804,v2.6,rand_init
neutral_3,7,0.1,0.0002726603561313823,0.03290622681379318,0.03743944503366947,0.12108134123781869,v2.6,rand_init
neutral_3,7,0.2,0.0011722523486241698,0.027477038092911243,0.03743944503366947,0.26609387323447203,v2.6,rand_init
neutral_3,7,0.3,0.00265026290435344,0.02296371478587389,0.03743944503366947,0.38664382537661784,v2.6,rand_init
neutral_3,7,0.5,0.008307518903166056,0.013525762129575014,0.03743944503366947,0.6387296308101995,v2.6,rand_init
neutral_3,7,1.0,0.038390880450606346,0.00347640470135957,0.03743944503366947,0.9071459339679522,v2.6,rand_init
neutral_4,7,-0.3,0.014095292892307043,0.10971150174736977,0.05487022176384926,-0.9994725412181983,v2.6,rand_init
neutral_4,7,-0.1,0.00203988968860358,0.07385973632335663,0.05487022176384926,-0.3460805141490869,v2.6,rand_init
neutral_4,7,0.0,0.0,0.05487022176384926,0.05487022176384926,0.0,v2.6,rand_init
neutral_4,7,0.05,0.0004608707386069,0.04669763706624508,0.05487022176384926,0.1489438977078932,v2.6,rand_init
neutral_4,7,0.1,0.001922791707329452,0.03897542133927345,0.05487022176384926,0.28967990129480303,v2.6,rand_init
neutral_4,7,0.2,0.007465226575732231,0.02627586852759123,0.05487022176384926,0.5211269850397644,v2.6,rand_init
neutral_4,7,0.3,0.01587410783395171,0.016825283877551556,0.05487022176384926,0.6933622038204201,v2.6,rand_init
neutral_4,7,0.5,0.034937042742967606,0.007761027896776795,0.05487022176384926,0.8585566515444616,v2.6,rand_init
neutral_4,7,1.0,0.05884423106908798,0.005965332733467221,0.05487022176384926,0.8912828754521742,v2.6,rand_init
neutral_5,7,-0.3,0.0033511886140331626,0.06115542910993099,0.041874147951602936,-0.4604578744052981,v2.6,rand_init
neutral_5,7,-0.1,0.00040241339593194425,0.04822031036019325,0.041874147951602936,-0.1515532307887207,v2.6,rand_init
neutral_5,7,0.0,0.0,0.041874147951602936,0.041874147951602936,0.0,v2.6,rand_init
neutral_5,7,0.05,0.00011940653712372296,0.0385197289288044,0.041874147951602936,0.0801071588770114,v2.6,rand_init
neutral_5,7,0.1,0.00041147782758343965,0.03596528433263302,0.041874147951602936,0.14111006212709643,v2.6,rand_init
neutral_5,7,0.2,0.0016944717499427497,0.030120642855763435,0.041874147951602936,0.2806864299525306,v2.6,rand_init
neutral_5,7,0.3,0.0038561270339414477,0.024505934678018093,0.041874147951602936,0.41477174159241587,v2.6,rand_init
neutral_5,7,0.5,0.010481669567525387,0.015571496449410915,0.041874147951602936,0.6281358018936158,v2.6,rand_init
neutral_5,7,1.0,0.03425167314708233,0.006497620837762952,0.041874147951602936,0.8448297779032368,v2.6,rand_init
neutral_6,7,-0.3,0.01867522392421961,0.16551409661769867,0.09335606172680855,-0.7729335787755162,v2.6,rand_init
neutral_6,7,-0.1,0.002240851172246039,0.11702568456530571,0.09335606172680855,-0.2535413598290221,v2.6,rand_init
neutral_6,7,0.0,0.0,0.09335606172680855,0.09335606172680855,0.0,v2.6,rand_init
neutral_6,7,0.05,0.0005486157024279237,0.08201172947883606,0.09335606172680855,0.1215168253473443,v2.6,rand_init
neutral_6,7,0.1,0.002148453611880541,0.07150700315833092,0.09335606172680855,0.234040063005393,v2.6,rand_init
neutral_6,7,0.2,0.008181368466466665,0.05262218602001667,0.09335606172680855,0.4363281286007222,v2.6,rand_init
neutral_6,7,0.3,0.01696760579943657,0.03756128437817097,0.09335606172680855,0.5976556456710009,v2.6,rand_init
neutral_6,7,0.5,0.03956756740808487,0.017576878890395164,0.09335606172680855,0.8117221467436034,v2.6,rand_init
neutral_6,7,1.0,0.09856562688946724,0.005660569528117776,0.09335606172680855,0.9393658063181529,v2.6,rand_init
neutral_7,7,-0.3,0.004161502001807094,0.0604415237903595,0.03825478255748749,-0.5799730059772479,v2.6,rand_init
neutral_7,7,-0.1,0.0005105397431179881,0.045360421761870384,0.03825478255748749,-0.18574512072326843,v2.6,rand_init
neutral_7,7,0.0,0.0,0.03825478255748749,0.03825478255748749,0.0,v2.6,rand_init
neutral_7,7,0.05,0.00011908339001820423,0.03522442281246185,0.03825478255748749,0.07921518676708598,v2.6,rand_init
neutral_7,7,0.1,0.0004645923909265548,0.032406143844127655,0.03825478255748749,0.1528864712424067,v2.6,rand_init
neutral_7,7,0.2,0.0017886933637782931,0.027190499007701874,0.03825478255748749,0.2892261518715661,v2.6,rand_init
neutral_7,7,0.3,0.003918605973012745,0.02278292179107666,0.03825478255748749,0.40444252279203113,v2.6,rand_init
neutral_7,7,0.5,0.009582269005477428,0.016765335574746132,0.03825478255748749,0.5617453700187166,v2.6,rand_init
neutral_7,7,1.0,0.026050890795886517,0.011925528291612864,0.03825478255748749,0.6882604606707217,v2.6,rand_init
sexual_liminal_1,14,-0.3,0.00046035209379624575,0.012521672993898392,0.010179332923144102,-0.2301074233880945,v2.6,avg_init
sexual_liminal_1,14,-0.1,5.807136767543852e-05,0.010893157683312893,0.010179332923144102,-0.07012490558647638,v2.6,avg_init
sexual_liminal_1,14,0.0,0.0,0.010179332923144102,0.010179332923144102,0.0,v2.6,avg_init
sexual_liminal_1,14,0.05,1.5970820641086902e-05,0.009882341604679823,0.010179332923144102,0.029175911693489157,v2.6,avg_init
sexual_liminal_1,14,0.1,6.65423649479635e-05,0.009533972013741732,0.010179332923144102,0.06339913570712029,v2.6,avg_init
sexual_liminal_1,14,0.2,0.00023797118774382398,0.009075303561985493,0.010179332923144102,0.10845792838236462,v2.6,avg_init
sexual_liminal_1,14,0.3,0.0005331280990503728,0.008799443021416664,0.010179332923144102,0.13555798912815495,v2.6,avg_init
sexual_liminal_1,14,0.5,0.0014864710974507034,0.008497627452015877,0.010179332923144102,0.16520782686109406,v2.6,avg_init
sexual_liminal_1,14,1.0,0.006171715445816517,0.009886518120765686,0.010179332923144102,0.028765618001614,v2.6,avg_init
sexual_liminal_2,14,-0.3,0.0006402092985808849,0.02714932058006525,0.023832745850086212,-0.13916041193243542,v2.6,avg_init
sexual_liminal_2,14,-0.1,7.322427336475812e-05,0.024866926483809948,0.023832745850086212,-0.04339326405060434,v2.6,avg_init
sexual_liminal_2,14,0.0,0.0,0.023832745850086212,0.023832745850086212,0.0,v2.6,avg_init
sexual_liminal_2,14,0.05,2.0680266061390284e-05,0.023533359169960022,0.023832745850086212,0.012561988534993218,v2.6,avg_init
sexual_liminal_2,14,0.1,8.270738544524647e-05,0.022867356427013874,0.023832745850086212,0.04050684839862235,v2.6,avg_init
sexual_liminal_2,14,0.2,0.00030576759309042245,0.0220325393602252,0.023832745850086212,0.07553500134582686,v2.6,avg_init
