label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,0,108,0.4350222051143646,0.3767222762107849,3977.31298828125,32.30391311645508,39.832298278808594,sexual_liminal,True
sexual_liminal_1,base,1,108,0.4451380670070648,0.38546162843704224,4067.408935546875,32.82844161987305,40.195289611816406,sexual_liminal,True
sexual_liminal_1,base,2,108,0.4719395935535431,0.43372899293899536,3742.228271484375,31.01961326599121,36.38492202758789,sexual_liminal,True
sexual_liminal_1,base,3,107,0.44121479988098145,0.4220670759677887,3953.25927734375,33.5835075378418,39.942970275878906,sexual_liminal,True
sexual_liminal_1,base,4,108,0.4160245358943939,0.36417385935783386,3940.46484375,32.21144485473633,40.22340393066406,sexual_liminal,True
sexual_liminal_1,base,5,108,0.43625861406326294,0.39625057578086853,3942.64697265625,32.53672790527344,39.448699951171875,sexual_liminal,True
sexual_liminal_1,base,6,108,0.40185457468032837,0.37247103452682495,3928.182373046875,33.00053787231445,40.95930099487305,sexual_liminal,True
sexual_liminal_1,base,7,108,0.4472876191139221,0.4217251241207123,3924.884765625,32.94482421875,39.1495361328125,sexual_liminal,True
sexual_liminal_1,base,8,108,0.4015248715877533,0.3217407464981079,3883.397216796875,30.908226013183594,40.36817932128906,sexual_liminal,True
sexual_liminal_1,base,9,108,0.4194152057170868,0.3735862374305725,3937.593505859375,32.45106887817383,40.178165435791016,sexual_liminal,True
sexual_liminal_1,base,10,108,0.39778023958206177,0.3465690612792969,3810.551513671875,31.39218521118164,39.78658676147461,sexual_liminal,True
sexual_liminal_1,base,11,108,0.42632564902305603,0.37250328063964844,3800.80322265625,31.178293228149414,38.56295394897461,sexual_liminal,True
sexual_liminal_1,base,12,108,0.44923508167266846,0.4100264012813568,4004.893310546875,33.03523254394531,39.6322021484375,sexual_liminal,True
sexual_liminal_1,base,13,108,0.4259136915206909,0.3812022805213928,3895.47509765625,32.11486053466797,39.434696197509766,sexual_liminal,True
sexual_liminal_1,base,14,108,0.4299626648426056,0.39203259348869324,3960.170166015625,32.80683898925781,40.01832962036133,sexual_liminal,True
sexual_liminal_1,base,15,108,0.4047960638999939,0.36900952458381653,3830.258056640625,32.00362014770508,39.84025573730469,sexual_liminal,True
sexual_liminal_1,base,16,106,0.4906500577926636,0.4448928236961365,3687.7470703125,31.130056381225586,36.25117874145508,sexual_liminal,True
sexual_liminal_1,base,17,108,0.42935678362846375,0.39455410838127136,3954.828125,32.8995246887207,40.029052734375,sexual_liminal,True
sexual_liminal_1,base,18,108,0.451577365398407,0.39874234795570374,3947.76513671875,32.19271469116211,38.92273712158203,sexual_liminal,True
sexual_liminal_1,base,19,108,0.43346336483955383,0.41239798069000244,3916.611328125,32.93396759033203,39.42845916748047,sexual_liminal,True
sexual_liminal_1,base,20,108,0.4148227572441101,0.3898770809173584,3859.8623046875,32.54561996459961,39.691280364990234,sexual_liminal,True
sexual_liminal_1,base,21,108,0.3038783073425293,0.30812227725982666,3172.912353515625,29.856184005737305,39.455177307128906,sexual_liminal,True
sexual_liminal_1,base,22,108,0.4212073087692261,0.3862553834915161,3836.5458984375,31.98764991760254,39.1595458984375,sexual_liminal,True
sexual_liminal_1,base,23,108,0.45902469754219055,0.38236844539642334,4069.5771484375,32.39481735229492,39.81808853149414,sexual_liminal,True
sexual_liminal_1,base,24,108,0.38888564705848694,0.31859105825424194,3919.253173828125,31.50208282470703,41.36409378051758,sexual_liminal,True
sexual_liminal_1,base,25,108,0.4559630751609802,0.4034560024738312,4058.6953125,33.145050048828125,40.005027770996094,sexual_liminal,True
sexual_liminal_1,base,26,108,0.4063927233219147,0.36718764901161194,3842.241943359375,31.87523078918457,39.62514114379883,sexual_liminal,True
sexual_liminal_1,base,27,108,0.4397030770778656,0.39197808504104614,3958.523681640625,32.55832290649414,39.66844940185547,sexual_liminal,True
sexual_liminal_1,base,28,108,0.42966145277023315,0.3678026795387268,3973.29931640625,32.20315170288086,40.12887954711914,sexual_liminal,True
sexual_liminal_1,base,29,108,0.40567031502723694,0.3979284167289734,3879.849609375,33.23882293701172,40.328826904296875,sexual_liminal,True
sexual_liminal_1,base,30,108,0.44251886010169983,0.3912201225757599,4027.913330078125,32.83061981201172,40.00587463378906,sexual_liminal,True
sexual_liminal_1,base,31,108,0.42725133895874023,0.39306506514549255,3898.359130859375,32.39784240722656,39.46358871459961,sexual_liminal,True
sexual_liminal_1,base,32,108,0.3990634083747864,0.3520840108394623,3843.641845703125,31.845108032226562,40.308616638183594,sexual_liminal,True
sexual_liminal_1,base,33,108,0.39573538303375244,0.35704687237739563,3874.4560546875,32.42412185668945,40.87984085083008,sexual_liminal,True
sexual_liminal_1,base,34,108,0.4259600341320038,0.3820422887802124,3956.36083984375,32.6733512878418,40.128963470458984,sexual_liminal,True
sexual_liminal_1,base,35,108,0.4114935100078583,0.39414677023887634,3910.119384765625,33.070037841796875,40.208927154541016,sexual_liminal,True
sexual_liminal_1,base,36,108,0.4482123553752899,0.4005923569202423,4006.182861328125,32.85395812988281,39.721492767333984,sexual_liminal,True
sexual_liminal_1,base,37,108,0.42707574367523193,0.373561292886734,4036.97119140625,32.927852630615234,40.77448654174805,sexual_liminal,True
sexual_liminal_1,base,38,102,0.4978097081184387,0.4472503662109375,3538.384765625,31.097047805786133,36.09221267700195,sexual_liminal,True
sexual_liminal_1,base,39,108,0.43037518858909607,0.37459105253219604,3884.50732421875,31.70650291442871,39.1953125,sexual_liminal,True
sexual_liminal_1,base,40,108,0.4065496623516083,0.3367704153060913,3892.314208984375,31.318357467651367,40.19385528564453,sexual_liminal,True
sexual_liminal_1,base,41,108,0.43234145641326904,0.368402898311615,3904.024658203125,31.647180557250977,39.34598159790039,sexual_liminal,True
sexual_liminal_1,base,42,108,0.44070011377334595,0.400189071893692,3945.19580078125,32.78725051879883,39.60932540893555,sexual_liminal,True
sexual_liminal_1,base,43,108,0.4624508321285248,0.3960004150867462,4112.96728515625,33.03606414794922,40.18037414550781,sexual_liminal,True
sexual_liminal_1,base,44,108,0.4266444444656372,0.38037773966789246,3972.984619140625,32.58575439453125,40.06784439086914,sexual_liminal,True
sexual_liminal_1,base,45,108,0.4376852810382843,0.38914570212364197,3968.372802734375,32.369380950927734,39.47563934326172,sexual_liminal,True
sexual_liminal_1,base,46,108,0.41208696365356445,0.35357892513275146,3963.5341796875,32.29298400878906,40.78363800048828,sexual_liminal,True
sexual_liminal_1,base,47,108,0.4138091206550598,0.3877083361148834,3905.657470703125,32.899139404296875,40.20192337036133,sexual_liminal,True
sexual_liminal_1,base,48,108,0.4443221986293793,0.37658974528312683,3722.645751953125,30.15610122680664,37.11819839477539,sexual_liminal,True
sexual_liminal_1,base,49,108,0.4331701993942261,0.3780553936958313,3960.5205078125,32.29556655883789,39.860042572021484,sexual_liminal,True
sexual_liminal_1,base,50,108,0.434242308139801,0.37453821301460266,3997.044189453125,32.4651985168457,40.20539474487305,sexual_liminal,True
sexual_liminal_1,base,51,108,0.44316551089286804,0.3673289120197296,3926.775634765625,31.525938034057617,39.161720275878906,sexual_liminal,True
sexual_liminal_1,base,52,108,0.47314101457595825,0.4381130337715149,3899.12744140625,32.39763259887695,38.01467514038086,sexual_liminal,True
sexual_liminal_1,base,53,108,0.4107079803943634,0.3814479410648346,3748.17724609375,31.49176025390625,38.578765869140625,sexual_liminal,True
sexual_liminal_1,base,54,108,0.444923996925354,0.3875456154346466,3995.639892578125,32.62509536743164,39.88320541381836,sexual_liminal,True
sexual_liminal_1,base,55,108,0.3778107166290283,0.3343272805213928,3879.61572265625,32.185813903808594,41.47401809692383,sexual_liminal,True
sexual_liminal_1,base,56,108,0.40122464299201965,0.40380844473838806,3605.8271484375,31.376359939575195,37.82913589477539,sexual_liminal,True
sexual_liminal_1,base,57,101,0.4878922998905182,0.4536752998828888,3522.703369140625,31.485675811767578,36.313636779785156,sexual_liminal,True
sexual_liminal_1,base,58,108,0.40413978695869446,0.33255550265312195,3978.8427734375,31.958751678466797,41.231502532958984,sexual_liminal,True
sexual_liminal_1,base,59,45,0.4103831350803375,0.3253151476383209,1883.8814697265625,38.67600631713867,46.61592483520508,sexual_liminal,True
sexual_liminal_1,base,60,108,0.4501051604747772,0.4049980044364929,3954.10400390625,32.498680114746094,39.13268280029297,sexual_liminal,True
sexual_liminal_1,base,61,108,0.45439788699150085,0.3803715407848358,4069.4208984375,32.478912353515625,39.95014953613281,sexual_liminal,True
sexual_liminal_1,base,62,108,0.4336910545825958,0.39628586173057556,3949.294677734375,32.8326416015625,39.86788558959961,sexual_liminal,True
sexual_liminal_1,base,63,108,0.4400780498981476,0.39555951952934265,3920.003173828125,32.320919036865234,39.24176788330078,sexual_liminal,True
sexual_liminal_1,base,64,108,0.4434593915939331,0.414915531873703,3767.5654296875,31.854604721069336,37.98857498168945,sexual_liminal,True
sexual_liminal_1,base,65,108,0.4164828658103943,0.35460472106933594,3939.996337890625,31.890869140625,40.17005920410156,sexual_liminal,True
sexual_liminal_1,base,66,108,0.401884526014328,0.35223522782325745,3857.877197265625,31.754772186279297,40.152610778808594,sexual_liminal,True
sexual_liminal_1,base,67,108,0.4894917905330658,0.42678260803222656,4057.45068359375,32.56604766845703,38.55873489379883,sexual_liminal,True
sexual_liminal_1,base,68,108,0.4419052302837372,0.403702974319458,3958.125,32.82156753540039,39.633243560791016,sexual_liminal,True
sexual_liminal_1,base,69,108,0.45288142561912537,0.42825981974601746,4023.98291015625,33.65608215332031,39.849430084228516,sexual_liminal,True
sexual_liminal_1,base,70,108,0.412691205739975,0.37014734745025635,3994.483642578125,32.945003509521484,40.980342864990234,sexual_liminal,True
sexual_liminal_1,base,71,108,0.43299755454063416,0.37956029176712036,4041.87353515625,32.98926544189453,40.64814758300781,sexual_liminal,True
sexual_liminal_1,base,72,108,0.4624512791633606,0.4241816997528076,3980.04345703125,32.79082489013672,38.83783721923828,sexual_liminal,True
sexual_liminal_1,base,73,108,0.4030068516731262,0.34685245156288147,3932.904296875,32.13505935668945,40.92180252075195,sexual_liminal,True
sexual_liminal_1,base,74,108,0.4382389187812805,0.3786414563655853,3784.71044921875,30.710824966430664,37.76414489746094,sexual_liminal,True
sexual_liminal_1,base,75,108,0.3987085223197937,0.3501276671886444,3879.05126953125,32.04231262207031,40.68052291870117,sexual_liminal,True
sexual_liminal_1,base,76,108,0.43056800961494446,0.3554328978061676,4065.689453125,32.44485855102539,40.92185974121094,sexual_liminal,True
sexual_liminal_1,base,77,108,0.4199431538581848,0.39324748516082764,3907.82373046875,32.83492660522461,40.00658416748047,sexual_liminal,True
sexual_liminal_1,base,78,108,0.4413648247718811,0.3674449920654297,4020.2197265625,32.14871597290039,39.99074172973633,sexual_liminal,True
sexual_liminal_1,base,79,106,0.4911194145679474,0.4393339455127716,3676.312744140625,30.80898666381836,36.09239959716797,sexual_liminal,True
sexual_liminal_1,base,80,108,0.3983291685581207,0.35582128167152405,3968.4921875,32.90159225463867,41.52260208129883,sexual_liminal,True
sexual_liminal_1,base,81,108,0.4149656891822815,0.33584344387054443,3870.5029296875,30.96744155883789,39.84623336791992,sexual_liminal,True
sexual_liminal_1,base,82,108,0.42247042059898376,0.3606976866722107,4038.15283203125,32.65037536621094,40.942264556884766,sexual_liminal,True
sexual_liminal_1,base,83,108,0.4234031140804291,0.38680514693260193,3927.666015625,32.85072326660156,40.20632553100586,sexual_liminal,True
sexual_liminal_1,base,84,108,0.42227447032928467,0.3829675316810608,3911.19189453125,32.46713638305664,39.88259506225586,sexual_liminal,True
sexual_liminal_1,base,85,108,0.4839279353618622,0.43723583221435547,4104.53369140625,33.35383224487305,39.17448043823242,sexual_liminal,True
sexual_liminal_1,base,86,108,0.4245491325855255,0.3871672451496124,3646.919921875,30.46851921081543,37.00679397583008,sexual_liminal,True
sexual_liminal_1,base,87,108,0.434150755405426,0.38940903544425964,3954.91796875,32.67912292480469,39.96400833129883,sexual_liminal,True
sexual_liminal_1,base,88,108,0.4335218369960785,0.3891226053237915,3970.6826171875,32.764801025390625,39.99870300292969,sexual_liminal,True
sexual_liminal_1,base,89,108,0.4526177942752838,0.40009942650794983,4020.9658203125,32.74308776855469,39.63412094116211,sexual_liminal,True
sexual_liminal_1,base,90,108,0.4278656840324402,0.3375265896320343,3968.69775390625,31.294649124145508,40.17652893066406,sexual_liminal,True
sexual_liminal_1,base,91,108,0.40017831325531006,0.3480323255062103,3950.1240234375,32.403228759765625,41.225406646728516,sexual_liminal,True
sexual_liminal_1,base,92,108,0.4232861399650574,0.37649309635162354,3946.138671875,32.5262336730957,40.15364456176758,sexual_liminal,True
sexual_liminal_1,base,93,108,0.4329133927822113,0.3756300210952759,3937.97314453125,32.13734817504883,39.650047302246094,sexual_liminal,True
sexual_liminal_1,base,94,108,0.41440850496292114,0.34816303849220276,3889.71875,31.489194869995117,39.87910461425781,sexual_liminal,True
sexual_liminal_1,base,95,108,0.4863734841346741,0.4351431131362915,3768.358642578125,30.89590835571289,36.30183410644531,sexual_liminal,True
sexual_liminal_1,base,96,108,0.38907909393310547,0.3626572787761688,3811.36572265625,32.21800994873047,40.271263122558594,sexual_liminal,True
sexual_liminal_1,base,97,108,0.4174549877643585,0.3598870038986206,3971.37060546875,32.30382537841797,40.48685836791992,sexual_liminal,True
sexual_liminal_1,base,98,108,0.47583553194999695,0.4260092079639435,4108.29736328125,33.36113357543945,39.520389556884766,sexual_liminal,True
sexual_liminal_1,base,99,108,0.43269437551498413,0.39854586124420166,3954.39306640625,32.895687103271484,39.83125686645508,sexual_liminal,True
sexual_liminal_2,base,0,67,0.4532374143600464,0.4186383783817291,2602.689453125,35.76712417602539,41.52567672729492,sexual_liminal,True
sexual_liminal_2,base,1,110,0.4405457079410553,0.39958786964416504,4085.89697265625,33.023773193359375,39.97003173828125,sexual_liminal,True
sexual_liminal_2,base,2,110,0.4285159707069397,0.37207671999931335,4034.14990234375,32.28048324584961,40.0212287902832,sexual_liminal,True
sexual_liminal_2,base,3,110,0.4444994330406189,0.44442278146743774,4009.277099609375,33.57327651977539,39.274444580078125,sexual_liminal,True
sexual_liminal_2,base,4,110,0.44173088669776917,0.3895431160926819,3982.9990234375,31.85498046875,38.8305549621582,sexual_liminal,True
sexual_liminal_2,base,5,110,0.436262845993042,0.38620468974113464,3998.460693359375,32.04226303100586,39.178104400634766,sexual_liminal,True
sexual_liminal_2,base,6,110,0.5098301768302917,0.5339662432670593,3503.2529296875,29.600309371948242,32.41178894042969,sexual_liminal,True
sexual_liminal_2,base,7,110,0.4403928816318512,0.38048553466796875,4077.661865234375,32.41106033325195,39.86977005004883,sexual_liminal,True
sexual_liminal_2,base,8,110,0.4164222180843353,0.3775082528591156,3999.8369140625,32.59857177734375,40.22808837890625,sexual_liminal,True
sexual_liminal_2,base,9,110,0.47061535716056824,0.42628055810928345,4062.5888671875,32.589752197265625,38.5949821472168,sexual_liminal,True
sexual_liminal_2,base,10,91,0.5190019607543945,0.4772008955478668,3205.592529296875,31.786352157592773,35.91706085205078,sexual_liminal,True
