step,family,raw_individual,raw_institution,raw_neutral,raw_inj0.002,raw_inj0.005,raw_inj0.01,raw_inj0.02,raw_inj0.05,raw_inj0.1,raw_inj0.2,unit_individual,unit_institution,unit_neutral,unit_inj0.002,unit_inj0.005,unit_inj0.01,unit_inj0.02,unit_inj0.05,unit_inj0.1,unit_inj0.2
base->superego,redpajama,0.08978016896813068,0.05609987100454456,-0.0006466864595376741,0.09016657777120302,0.09074619097581153,0.09171221298349241,0.09364425699885415,0.09944038904493933,0.10910060912174797,0.12842104927536524,0.11511077593247669,0.08448183917783618,0.000304998505744704,0.115246016870107,0.11545421687428072,0.1158160983927496,0.11659997539141986,0.11951702843148837,0.12682380759704642,0.15527035267205408
base->superego,rwkv,0.036844430107084804,0.0703214382978725,-2.6982369771037124e-05,0.03712737868177422,0.037551801543808355,0.03825917298053191,0.03967391585397901,0.043918144474320325,0.05099185884155585,0.06513928757602687,0.22872896641753515,0.39138983873773553,0.0008261987818352777,0.22990881353859208,0.2316704439907463,0.23458890024918747,0.24038046305053515,0.2575161089555929,0.28432128649867955,0.3265787298046078
base->superego,smol,-0.011141421900880471,0.0083745393852481,-0.00037584203644934906,-0.010676853678570547,-0.009980001345105665,-0.008818580789330866,-0.0064957396777812594,0.00047278365686755666,0.012086989214615563,0.0353154003301116,-0.07366744882085718,0.12033104955134773,-0.002227821952122101,-0.07044284971194113,-0.06556625698338439,-0.05733085132766939,-0.040466542004450795,0.012070144864489993,0.10918504108386973,0.3061548925049584
base->superego,smol3,0.016498961415047735,0.052222977184633645,0.00030480520030989037,0.016679459574806363,0.01695020681444431,0.01740145221384089,0.018303943012634043,0.021011415409013513,0.025523869402979304,0.0345487773909109,0.14882326441239235,0.3532909786266763,0.0012249806936350542,0.14989120172433032,0.1515092616894885,0.15424703679475493,0.1598551807614529,0.1769935320894579,0.20066856221672955,0.22435167874669426
base->superego,stablelm,-0.09725775626486115,-0.018042790241165115,0.0005650672804685187,-0.09688131972358176,-0.09631666491166273,-0.09537557355846434,-0.09349339085206758,-0.08784684273287718,-0.07843592920089326,-0.05961410213692537,-0.3807863250484603,-0.040232836470457396,0.004092540477147877,-0.3796983171366412,-0.37806150486438495,-0.3753202972386341,-0.3697856892811256,-0.3527040242365624,-0.3221818094238556,-0.24915123011805262
base->superego,tinyllama,-0.019060355960108483,0.029927441797473007,0.0007207685132089103,-0.018888329284484858,-0.018630289271049417,-0.018200222581990343,-0.017340089203872207,-0.014759689069517792,-0.010459022178927106,-0.001857688397745733,-0.15038964903718358,0.2049359804265688,0.009650952423121898,-0.14996200902812432,-0.1493054129784169,-0.14816840327748895,-0.14571816931689294,-0.13660691774856723,-0.11269685762833231,0.0041711097159603085
base->superego,tulu,-0.015427879161183988,0.08092964665385338,0.0010690922608409966,-0.015122137385743306,-0.014663524722582267,-0.01389917028398055,-0.012370461406777104,-0.00778433477516676,-0.00014079038914953726,0.015146298382884935,-0.14553850651730046,0.3799840683308893,0.009844663260102525,-0.1438856905117798,-0.1413561827816637,-0.13700370358224745,-0.1277692833554461,-0.09551691154793933,-0.026852368313824482,0.10458319921194481
base->superego,tulu-no-safety,-0.015427879161183988,0.08092964665385338,0.0010690922608409966,-0.015122137385743306,-0.014663524722582267,-0.01389917028398055,-0.012370461406777104,-0.00778433477516676,-0.00014079038914953726,0.015146298382884935,-0.14553850651730046,0.3799840683308893,0.009844663260102525,-0.1438856905117798,-0.1413561827816637,-0.13700370358224745,-0.1277692833554461,-0.09551691154793933,-0.026852368313824482,0.10458319921194481
base->superego,tulu-sft-full,-0.018258846246547274,0.039009741705169826,-0.00035986011162365654,-0.01795310447110658,-0.01749449180794555,-0.016730137369343825,-0.015201428492140378,-0.010615301860530044,-0.002971757474512809,0.01231533129752165,-0.20628529264366288,0.22632473977196332,-0.00266620747841269,-0.20436708734298473,-0.20143024191350242,-0.19637538852264969,-0.18566563247454404,-0.1491596977845032,-0.07980838334934497,0.05503641283516051
base->superego,tulu-sft-nomath,-0.008460881927632844,0.03105915280029258,-0.0004347544489701639,-0.008155140152192155,-0.0076965274890311184,-0.006932173050429397,-0.005403464173225954,-0.0008173375416156119,0.006826206844401619,0.022113295616436077,-0.139534082180528,0.26172990094883575,-0.004054509946466689,-0.13711716401507182,-0.1334183810356853,-0.12704511214312705,-0.11345109071138337,-0.0658031753417375,0.028521535221042314,0.2054969405687935
