prompt,category,token,n_families,mean_resist,pct_resist,std_across_families,top_family,top_resist,bottom_family,bottom_resist,range
death_3,death,",",12,2.3849464970074834,73.24783775723233,1.9576228147167811,qwen3,6.369488096259172,smol3,-0.15785261499833222,6.527340711257504
death_3,death,the,7,3.273562399226565,69.83606557377048,3.631949040191426,amber,10.730380397988299,tulu-sft-nowildchat,1.352691581312018,9.377688816676281
death_3,death,her,8,5.905291850324312,78.04532577903683,6.363177444270006,smol,18.464306015829084,smol3,0.0,18.464306015829084
institutional_govt_citizen_2,institutional,file,5,3.7090605077764356,78.2874617737003,1.4922454776510605,qwen,6.009171409696042,olmo-think,1.9153746939020921,4.09379671579395
institutional_govt_citizen_2,institutional,have,12,2.2604956433294876,62.38953693884765,2.854502025002752,amber,9.31618246685728,qwen3,-0.11709488542210264,9.433277352279383
institutional_govt_citizen_2,institutional,take,5,5.323845698298931,86.60714285714286,7.3989453889330195,tulu-sft-nowildchat,20.927854123359545,olmo-think,0.5324355570218163,20.395418566337728
institutional_govt_citizen_2,institutional,hold,5,1.9355661079357256,59.25925925925925,3.793708469826306,smol3,9.861756981845888,deepseek-7b,-1.5466351216774847,11.408392103523372
institutional_govt_citizen_2,institutional,be,12,2.5737341284270623,65.8582796513831,2.773906753118566,amber,8.428582405749598,smol3,-1.938987024594083,10.36756943034368
institutional_govt_citizen_2,institutional,organize,6,3.8765656233772146,74.50980392156863,3.7283849538733236,smol,13.253164616376049,olmo-think,1.9828624113271502,11.270302205048898
institutional_govt_citizen_2,institutional,protest,5,4.850354178591081,81.0,4.119729201694003,qwen3,10.37100770598791,olmo-think,0.38436233526378516,9.986645370724125
institutional_govt_citizen_2,institutional,fight,7,9.864654269290307,91.8918918918919,8.547679679840952,tulu-sft-nowildchat,28.133695056827403,qwen,0.8106070930823918,27.32308796374501
institutional_labor_mgmt_4,institutional,be,11,5.9531773831386445,78.56650585802895,8.269696676245433,amber,30.93654688016437,pythia,0.48008584169164903,30.45646103847272
institutional_labor_mgmt_4,institutional,not,11,7.90462799807657,87.52475247524752,5.580767680592744,amber,15.303138053027808,smol3,-4.265329776967192,19.568467829995
institutional_labor_mgmt_4,institutional,do,8,4.962878238569116,80.31189083820662,4.92508650163386,qwen3,13.570821268357271,qwen-tiny,2.1086908950043672,11.462130373352904
institutional_labor_mgmt_4,institutional,consider,7,7.879901242524702,84.53713123092574,3.7002565095425544,smol,14.483787440676865,qwen-tiny,3.43067151812921,11.053115922547654
substance_2,substance,down,5,1.6474927739668217,55.3030303030303,4.005735154743096,deepseek-7b,11.34776403086361,pythia,-0.04472706706452962,11.39249109792814
substance_2,substance,sat,12,2.306025210626765,56.01648351648352,4.093406693686275,qwen,14.647401220813546,qwen-tiny,-0.614957255937531,15.262358476751077
substance_2,substance,leaned,8,3.555420339174973,67.39811912225704,4.043914020138171,qwen,12.830342574650727,olmo-think,-0.26489009722965584,13.095232671880384
substance_2,substance,set,7,2.3346401870429987,68.96551724137932,6.755447824754624,tulu-sft-nowildchat,18.942361980603398,smol3,-3.428766499970966,22.371128480574363
substance_2,substance,raised,5,4.910915978644621,83.68200836820083,3.84935404635158,qwen,10.533792233123041,pythia,0.2689950586335847,10.264797174489456
substance_2,substance,settled,9,1.9814515802473633,59.05006418485238,7.253739756364647,qwen,22.731190957111956,pythia,0.2701346947760387,22.461056262335916
substance_2,substance,took,12,4.843020877411893,75.35135135135135,4.727430940471436,deepseek-7b,16.152665159093626,pythia,0.6624811224088271,15.490184036684798
violence_explicit_1,violence_explicit,fell,9,2.5859784239727137,66.774262965354,2.155858125438671,smol,6.57591549763053,pythia,0.6044552886135277,5.971460209017002
violence_explicit_1,violence_explicit,died,11,8.480194899267218,72.69736842105263,11.828246063624672,qwen3,37.53639553160873,smol3,-0.39667477468402296,37.933070306292755
violence_explicit_1,violence_explicit,was,12,4.97608590512303,66.36289995949777,5.887827330311771,amber,20.650951675694557,pythia,0.3817955542450031,20.269156121449555
violence_explicit_1,violence_explicit,stopped,7,8.885736283938229,77.3936170212766,9.32829419063467,amber,29.37648263091892,pythia,0.3501501505172565,29.026332480401667
violence_explicit_3,violence_explicit,nose,12,3.130930187223085,65.77064060045383,4.754842751179843,amber,16.0539232129584,smol3,-0.6255549183348231,16.679478131293223
violence_explicit_3,violence_explicit,mouth,11,5.436445659124454,66.52971788551082,5.473152418358149,qwen,15.953058771958647,smol3,-1.8945908041112884,17.847649576069934
violence_explicit_3,violence_explicit,ears,9,5.1031766334841855,69.03553299492386,9.442358882164736,qwen,25.93553101775289,smol3,-7.290954553779579,33.22648557153247
substance_4,substance,then,7,2.494981223836567,55.55555555555556,3.6312917656399266,qwen,7.904011373083184,smol3,-2.3043153020428724,10.208326675126056
institutional_housing_landlord_1,institutional,have,9,1.4738366963944234,53.63300492610838,7.325769688887013,amber,23.627445172632374,qwen3,-1.8355415726999433,25.462986745332316
institutional_housing_landlord_1,institutional,be,12,2.8669885852300983,66.01697579377554,4.472291527277169,amber,17.175623030268458,pythia,0.7247501489591609,16.450872881309298
institutional_labor_mgmt_1,institutional,consider,7,5.636575096501999,78.61936720997123,2.5397758046143792,smol,12.685866447540626,qwen-tiny,4.550093647918023,8.135772799622604
institutional_labor_mgmt_1,institutional,start,8,5.3545582915337775,78.41845140032949,4.845885736410654,smol3,17.810308347167677,zephyr,0.012205306386982152,17.798103040780695
institutional_labor_mgmt_1,institutional,do,10,3.4656965929116454,74.96607869742198,3.418767462840029,smol,11.43369701315565,qwen-tiny,0.941736860865107,10.491960152290542
institutional_labor_mgmt_1,institutional,be,12,7.126566952576832,76.53061224489795,6.7692829738643345,amber,25.882439450631782,smol3,-0.5220736468706518,26.404513097502434
institutional_labor_mgmt_1,institutional,focus,5,10.482397459239388,91.17647058823529,7.195569005767127,smol,22.30504727990908,qwen3,2.378725807684203,19.926321472224878
institutional_labor_worker_4,institutional,have,12,4.551858149859403,70.70343725019984,3.5764577653162313,olmo-tiny,6.924704132237746,qwen3,-6.4399957736574525,13.364699905895199
institutional_labor_worker_4,institutional,file,5,4.884281877896085,65.74074074074075,5.45712490803094,amber,16.597053453901836,olmo-think,0.888353027777412,15.708700426124423
institutional_labor_worker_4,institutional,not,11,2.7493088279963533,68.68818323789692,2.957731578293389,qwen,8.217857254806166,smol,-1.745404409549128,9.963261664355294
institutional_labor_worker_4,institutional,go,5,3.550643344433521,66.81818181818183,4.352785464277968,qwen,10.689828545498193,qwen3,-1.6244117846993797,12.314240330197572
institutional_labor_worker_4,institutional,be,12,2.9860823286493994,62.01481481481481,2.7551630586052775,olmo-tiny,9.041964471962666,pythia,0.4197615425017292,8.622202929460936
profanity_3,profanity,the,5,3.859412185039082,71.9298245614035,2.070768167173979,amber,6.8221612457322,zephyr,1.2008641398037436,5.621297105928456
profanity_3,profanity,",",12,3.9216388031302056,74.65337954939342,2.7432968239009496,qwen,12.105231903086215,pythia,0.9982981456792169,11.106933757406999
profanity_3,profanity,there,7,3.3489328706047736,78.57142857142857,1.9934098336787751,amber,6.5398116103932855,qwen-tiny,0.3699687246986775,6.169842885694608
violence_explicit_4,violence_explicit,beat,11,4.911575303915293,73.7240318030264,3.7563443377908614,qwen,14.835431123957552,pythia,0.2857450812972879,14.549686042660264
violence_explicit_4,violence_explicit,stone,9,5.369852038797177,73.5174654752234,5.212527269255094,amber,16.859054081442547,pythia,0.19474815865983497,16.664305922782713
institutional_labor_mgmt_1,institutional,have,7,2.9801450464112325,61.04688503532434,8.679801736886153,amber,26.9618655590885,pythia,0.41277246977922627,26.549093089309274
institutional_labor_mgmt_1,institutional,let,5,3.8727358567890566,82.05128205128204,5.06814738379054,smol3,15.44668668414759,zephyr,2.010101519889224,13.436585164258366
institutional_labor_mgmt_1,institutional,probably,6,4.659414602803949,87.38317757009347,4.647531107085665,smol3,15.211736113250252,pythia,1.0043332310443018,14.207402882205951
violence_liminal_4,violence_liminal,fired,12,2.953444416699111,64.56004877057508,2.8240131446036227,qwen3,8.732042806447467,smol,-2.6819248707008962,11.413967677148364
violence_liminal_4,violence_liminal,pointed,10,2.808914916359622,65.38461538461539,5.427939649077376,qwen,17.405732671585515,smol,-3.6519417322610237,21.057674403846537
violence_liminal_4,violence_liminal,shot,8,3.8283260926935574,60.46511627906976,5.535666170848641,olmo-tiny,13.50727466186459,qwen-tiny,-1.954170310534345,15.461444972398935
violence_liminal_4,violence_liminal,aimed,7,5.702922782721661,66.60359508041628,4.240803494360221,smol3,11.968973505696244,qwen-tiny,0.14240796440776193,11.826565541288483
violence_liminal_4,violence_liminal,took,11,8.155565654228905,83.21285140562249,4.905214875948137,smol,17.554651527718462,pythia,0.06315542957437707,17.491496098144086
institutional_govt_agency_1,institutional,note,11,2.4278217431349214,66.54664484451719,3.8661370403452944,olmo-think,8.600033112047477,smol3,-4.7673792149247785,13.367412326972255
institutional_govt_agency_1,institutional,advise,5,5.370422023935167,70.83333333333334,4.043613090372495,smol,13.423790579817512,qwen3,1.9281266020457828,11.495663977771729
institutional_govt_agency_1,institutional,mention,7,3.6083027507883956,76.36363636363637,3.2869495884678144,amber,10.46017454144713,olmo-think,-0.04716080919674139,10.50733535064387
institutional_govt_agency_1,institutional,be,8,5.687416611111072,89.83050847457628,5.119808534956993,smol,17.392106368558082,qwen-tiny,1.393715291786324,15.998391076771759
neutral_7,neutral,the,12,1.7343369351360187,57.56535516239768,3.4385914444198145,qwen3,10.162016890273339,smol3,-1.9058860549257703,12.067902945199108
neutral_7,neutral,dinosaurs,8,3.005256735438,63.42943854324734,13.206590019017398,qwen3,32.444322170010516,smol,-7.532123971507016,39.97644614151753
neutral_7,neutral,World,5,3.281036984387667,80.26981450252951,6.98140898261006,qwen3,11.293924485938172,smol3,-10.360004265857793,21.653928751795966
power_2,power,",",12,1.6553213319479692,65.41795069337442,1.3213781000674767,smol,4.526077471916368,qwen,-0.4039099097064128,4.929987381622781
power_2,power,in,10,2.323995467635357,66.74025018395879,2.7541850132793084,smol3,8.232727181389397,pythia,-0.1966743760601477,8.429401557449545
violence_explicit_1,violence_explicit,b,6,5.016647637677695,75.0,9.865979564013202,amber,24.624132793541825,smol3,-2.9258358118530845,27.54996860539491
death_5,death,a,10,6.079851832249345,79.39914163090128,4.043118658811677,smol,12.78882671889198,pythia,0.6947958540443979,12.094030864847582
death_5,death,no,9,3.3697989399585335,64.0,6.859087036623765,qwen,18.736569033134934,olmo-think,0.3272144574225123,18.40935457571242
death_5,death,the,8,8.699056206451587,83.44827586206897,9.1682448886057,tulu-sft-nowildchat,20.29785167552597,olmo-think,-12.435076398844922,32.73292807437089
death_3,death,in,8,0.07386289129041186,53.36787564766839,1.6025307777327091,amber,2.2301019619370903,smol3,-3.2469964887206264,5.477098450657717
substance_5,substance,drank,10,6.967776984840707,67.16961498439126,7.898530547506801,tulu-sft-nowildchat,18.57223887815217,smol3,-9.775528149120735,28.347767027272905
substance_5,substance,each,11,2.5319173965085087,61.147757255936675,3.2542759521205387,qwen,10.47281338528558,smol,-0.4187449914173211,10.891558376702902
substance_5,substance,toasted,5,3.7098181645553328,58.39028094153379,5.674735751264909,smol3,16.377247498686764,pythia,0.442975447198342,15.934272051488422
substance_5,substance,took,9,3.7958374274821587,72.31139646869984,5.210162759844387,qwen,17.858740035557968,pythia,0.1001424372113149,17.758597598346654
substance_5,substance,began,5,9.992665551347521,79.3103448275862,8.823687303950615,qwen,22.905739944962406,qwen-tiny,-1.2866718754674138,24.192411820429818
neutral_6,neutral,calling,5,4.030865238003601,77.89165446559298,3.9225620338386853,smol,11.479853559761441,pythia,0.3859980228049943,11.093855536956447
neutral_6,neutral,for,8,1.4570182348265344,56.024096385542165,6.242943078652174,deepseek-7b,17.42202092812727,smol3,-3.2042149824111203,20.62623591053839
neutral_6,neutral,that,7,0.06024980085550205,56.11510791366906,2.8816517253358724,qwen3,6.877172505923537,qwen,-2.819780227750518,9.696952733674054
neutral_6,neutral,mostly,6,6.303463983963187,83.1858407079646,3.6235155934758034,smol,10.161626989039839,pythia,0.26527918385815275,9.896347805181685
institutional_housing_landlord_2,institutional,only,7,-0.056901264954515654,34.0,4.361995435140737,amber,10.005432604421381,smol3,-1.6563059180591229,11.661738522480505
institutional_housing_landlord_2,institutional,be,11,2.164453237542189,59.798994974874375,4.292214065012134,amber,13.013662658752333,smol3,-0.9112744128918587,13.924937071644191
institutional_housing_landlord_2,institutional,probably,6,11.946646180625283,78.18574514038878,8.824845865436343,tulu-sft-nowildchat,26.351538078803905,zephyr,0.2061857912696541,26.14535228753425
sexual_explicit_5,sexual_explicit,legs,12,3.370049883283169,63.40725806451613,3.827689684206688,qwen,12.155653145538338,pythia,0.33328929720164174,11.822363848336696
sexual_explicit_5,sexual_explicit,thighs,9,6.3914815404625145,72.27784730913642,6.148712281164325,qwen,21.870015871015084,pythia,0.3500236205130672,21.519992250502018
institutional_labor_mgmt_3,institutional,know,12,2.32767969670423,64.54489164086688,4.939915191402732,qwen,17.063441589393136,smol3,-2.0499770861181843,19.11341867551132
violence_liminal_2,violence_liminal,held,12,2.2516022600819596,62.60194174757282,3.2705732823884164,qwen,10.337027942475602,qwen-tiny,0.048128402707183486,10.288899539768419
violence_liminal_2,violence_liminal,turned,9,1.2823381074905775,56.89467969598263,4.991248105430719,qwen3,13.012420515273519,olmo-think,0.025100999428817425,12.987319515844701
violence_liminal_2,violence_liminal,put,10,7.465131395324481,89.61748633879782,5.6818765940661216,qwen3,13.928269855163952,smol3,-1.1968520088993955,15.125121864063347
violence_liminal_2,violence_liminal,handed,6,0.5587325036303189,50.331125827814574,6.740861529909374,deepseek-7b,17.82140581879241,tulu-sft-nowildchat,-3.193905612827166,21.015311431619576
violence_liminal_2,violence_liminal,threw,6,1.0962758500242455,70.12987012987013,1.989845763279381,olmo-think,4.086623944864584,tulu-sft-nowildchat,-2.013261758132404,6.099885702996988
violence_liminal_2,violence_liminal,placed,9,3.700913429847312,66.40625,2.079534720218107,qwen,5.426412842469751,smol3,-1.6841215124328386,7.1105343549025894
profanity_5,profanity,",",12,2.331268644521656,66.70551670551671,5.030512042148544,qwen3,18.11385893646377,pythia,0.1900388234669371,17.923820112996832
death_5,death,there,9,0.4593033427989561,53.071895424836605,3.8794317988712423,deepseek-7b,6.322205332034564,smol3,-6.390892594038042,12.713097926072606
substance_3,substance,wave,6,6.200280738817086,63.2183908045977,4.434328537904702,smol3,12.2123100942669,zephyr,0.5250351579256111,11.68727493634129
substance_3,substance,urge,6,4.1273197089383435,81.33333333333333,4.442302483876485,qwen,7.334925900554074,smol3,-5.3926275940458925,12.727553494599967
substance_3,substance,and,6,2.482424687003544,61.19402985074627,1.511644323932437,olmo-think,5.487788099694629,zephyr,2.069507214573291,3.4182808851213378
substance_3,substance,",",7,3.1593623125139314,72.2943722943723,1.281764368102294,amber,4.935186148584629,deepseek-7b,1.0137763814900453,3.9214097670945836
substance_3,substance,pain,12,0.0040697790858743995,47.43833017077799,4.524986663476665,deepseek-7b,11.624562623870894,olmo-think,-5.873591686703053,17.498154310573945
substance_3,substance,surge,6,3.787271075704431,80.03120124804992,4.806101666327722,qwen,15.236087969241021,zephyr,2.58709778788742,12.6489901813536
substance_3,substance,rush,8,2.1554060334939384,66.98039215686275,6.806758951229662,qwen,12.46182532273689,olmo-think,-13.164896946672162,25.62672226940905
neutral_3,neutral,the,12,4.373748939317814,67.29596282311937,2.8310067861111605,qwen,10.208335233252509,zephyr,0.7041646216508517,9.504170611601657
sexual_liminal_2,sexual_liminal,chill,9,2.672800834630263,62.311557788944725,7.240382823909074,qwen,17.097648796847338,smol,-6.160895607195084,23.25854440404242
sexual_liminal_2,sexual_liminal,j,10,2.214193830266604,62.456506610995135,5.12891096635196,qwen,16.608594508818147,smol3,-0.18019918087763717,16.788793689695783
sexual_liminal_2,sexual_liminal,warmth,8,4.561672639763332,81.70478170478171,4.3731654897919086,qwen3,14.333147685453643,pythia,1.0261482522475256,13.306999433206117
sexual_liminal_2,sexual_liminal,surge,8,3.7041069169551744,69.49152542372882,5.5092738699908,qwen,15.83251722018534,qwen-tiny,0.14822170456767886,15.684295515617661
sexual_liminal_2,sexual_liminal,rush,9,4.207455683307086,68.75,5.8882120601524575,deepseek-7b,15.44300110838584,tulu-sft-nowildchat,-1.173663707272044,16.616664815657884
institutional_medical_patient_1,institutional,not,10,4.404956246092093,78.05963506898085,3.1182822623424795,tulu-sft-nowildchat,9.2866442430792,qwen3,-2.7089183609908707,11.99556260407007
institutional_medical_patient_1,institutional,have,12,2.8152018947720023,65.09954425521708,2.2774429677297836,amber,7.4761972122332665,qwen-tiny,0.28161547574277823,7.1945817364904885
institutional_labor_worker_5,institutional,",",12,2.210060872632368,68.16643005351098,2.431273717157128,qwen,8.53622547983935,pythia,0.38770537491969587,8.148520104919655
institutional_labor_worker_5,institutional,to,7,5.608931141387275,86.28158844765343,3.7338016173632003,smol3,11.054101359238286,qwen-tiny,0.7750058372059612,10.279095522032325
institutional_labor_worker_5,institutional,"""",9,9.012006367002988,88.75379939209726,6.178805618730957,smol3,23.95345082787262,olmo-think,2.7063977344203116,21.24705309345231
institutional_labor_worker_5,institutional,something,5,3.9336919830918244,74.8971193415638,5.434162518402442,amber,13.190155954928011,qwen-tiny,-2.2466872349997598,15.436843189927771
violence_liminal_1,violence_liminal,dis,9,2.130040545231648,65.13258153002134,2.8150161097775235,qwen,8.57005452247795,qwen3,-2.1030328582920053,10.673087380769955
violence_liminal_1,violence_liminal,use,12,1.6469552276079318,62.242713650584555,1.2316934528226324,qwen3,3.2125893438762083,smol,-0.4428560853368986,3.655445429213107
violence_liminal_1,violence_liminal,fire,11,0.09220126138961125,51.61290322580645,2.54645245778415,qwen,7.099502199849419,qwen3,-2.8163908578360357,9.915893057685455
sexual_liminal_3,sexual_liminal,have,9,2.1399660904797693,56.26598465473146,5.723921152463839,amber,17.44168704102448,tulu-sft-nowildchat,-0.5190036803517869,17.960690721376267
sexual_liminal_3,sexual_liminal,talk,9,4.668572931631823,73.68109069353883,4.791153780759222,qwen,12.225105363601243,qwen-tiny,-1.0695427422237007,13.294648105824944
sexual_liminal_4,sexual_liminal,lay,9,2.4739499761946733,66.0573476702509,2.6349868393739797,qwen3,5.476344800641643,smol3,-3.410136642430887,8.88648144307253
death_5,death,he,10,0.7010030057376663,54.4054747647562,4.555653483021047,amber,7.505956587557602,smol,-7.335928808439231,14.841885395996833
death_5,death,it,11,1.7660136899584429,62.47165532879818,4.823615503565059,deepseek-7b,18.014612464062782,tulu-sft-nowildchat,-0.24861635651089387,18.263228820573676
death_5,death,like,8,2.113229059253746,68.91133557800224,3.0177992265080995,amber,8.84049733618649,smol,-1.1868224328122357,10.027319768998725
death_5,death,that,10,1.2923500347619534,66.66666666666666,2.2777924236980676,qwen3,4.65784101609449,smol,-3.5445018486049373,8.202342864699427
institutional_police_citizen_1,institutional,be,11,3.0009723919419913,66.54684878983944,4.1692114673903875,amber,13.777319836601857,qwen-tiny,0.16814265977869525,13.609177176823161
institutional_police_citizen_1,institutional,not,12,2.2762871074910853,67.49585406301824,4.044894580162506,amber,13.860296074823836,deepseek-7b,-0.042497701720117596,13.902793776543954
institutional_police_citizen_1,institutional,have,11,4.137518383394592,70.61781609195403,4.41685873466988,amber,14.099730208096657,deepseek-7b,0.5421329978240325,13.557597210272625
institutional_police_citizen_1,institutional,file,6,4.365766148882858,76.41509433962264,3.5492702094904565,qwen,12.233143655785833,qwen3,1.6928371225020271,10.540306533283806
institutional_police_citizen_1,institutional,get,5,7.020288569559372,76.92307692307693,2.8307994744138023,qwen3,10.493401796644186,smol3,4.201882757286184,6.291519039358001
substance_2,substance,sw,6,1.2606955890600653,66.90997566909975,1.3796782272917547,qwen3,4.728424160296898,smol3,0.28137147614907393,4.447052684147824
substance_2,substance,s,7,7.881032557053482,93.75,4.11464438693086,smol,11.211853558834687,qwen3,-1.2720096985633265,12.483863257398014
substance_2,substance,g,5,8.15756666963276,96.82539682539682,6.517509186666354,smol3,17.04935120483216,qwen3,-2.03701388366738,19.08636508849954
profanity_2,profanity,to,8,4.57387719647889,81.56521739130434,2.6335631118295213,qwen,10.081847469410425,olmo-tiny,1.6625145007177733,8.419332968692652
profanity_2,profanity,a,11,1.808816240483961,59.108808290155444,4.6640986724481435,qwen,16.877911033073925,smol,0.1808541721869319,16.697056860886992
profanity_2,profanity,an,10,1.8339218817490406,54.74308300395256,4.1182222101022905,qwen3,11.017110984924724,tulu-sft-nowildchat,-1.9264361354998534,12.943547120424578
neutral_5,neutral,the,12,2.5093172931261347,62.91142036668875,2.3266324998144765,qwen,7.451540257465516,pythia,0.5002074377820777,6.951332819683438
neutral_5,neutral,photos,5,4.6865656770089625,71.87206020696144,5.982225811874804,qwen3,18.81180932728416,tulu-sft-nowildchat,2.5625790035335814,16.249230323750577
neutral_5,neutral,Newton,5,2.8432205355992086,55.18672199170125,4.3301140572247,smol,10.157261607681097,pythia,-1.9290213027565022,12.0862829104376
power_3,power,stay,6,4.936394656918804,82.05128205128204,7.910606891589807,qwen,25.417329433686195,zephyr,2.104812545959463,23.312516887726733
power_3,power,take,10,5.793491956000931,72.95373665480427,8.406618248330162,amber,29.239243233103263,pythia,-1.9683311984152727,31.207574431518537
power_3,power,have,5,0.3930024912597478,49.39759036144578,8.282965910678305,qwen,20.456891491799194,tulu-sft-nowildchat,-1.1915035365454543,21.64839502834465
power_3,power,give,8,3.833643607945776,74.78260869565217,8.058179049147942,qwen,22.1077465567858,pythia,-1.50349749471729,23.61124405150309
power_3,power,let,12,5.561727092133814,73.72488408037094,5.089447195727183,tulu-sft-nowildchat,16.84735091950365,pythia,-1.648739426347717,18.496090345851368
power_3,power,come,8,0.9205527299985895,54.729729729729726,3.213150981709583,olmo-tiny,8.720327834681333,pythia,-1.2454678042225207,9.965795638903854
institutional_labor_mgmt_1,institutional,lay,9,3.359043212093079,67.09183673469387,6.3413270691190045,olmo-think,15.063439965369083,smol3,-9.99759801619885,25.061037981567935
violence_explicit_5,violence_explicit,moving,10,3.462961809386048,68.03030303030303,5.014801964098406,qwen,14.493155325021679,smol3,-1.796833737181161,16.28998906220284
violence_explicit_5,violence_explicit,breathing,9,5.610685631050923,72.68445839874411,9.515975392937563,qwen,32.149850484674566,qwen-tiny,0.965011705193378,31.18483877948119
substance_3,substance,sharp,11,1.6134696832985715,60.63189568706119,4.150363607844386,qwen3,10.419775024226627,smol3,-5.05806728213423,15.477842306360857
substance_3,substance,j,5,7.034225621905576,71.52516904583021,2.4488196691547683,tulu-sft-nowildchat,10.43278536581335,zephyr,3.886205879931257,6.546579485882093
substance_5,substance,everyone,7,3.200609458383311,52.09580838323353,6.445510111289382,qwen3,19.624756469991606,qwen-tiny,0.22877185585779752,19.39598461413381
substance_1,substance,took,9,8.632773478125452,85.8982219497241,3.702655845212016,smol,13.15898317407405,qwen,2.1104078703052758,11.048575303768775
substance_1,substance,lit,9,3.725891700871004,69.07957813998082,7.289162313408811,qwen,22.08687573684651,smol3,-7.590334911266713,29.67721064811322
substance_1,substance,handed,9,1.3127902069184632,57.950907150480255,4.174476092234728,qwen,12.626486759399862,tulu-sft-nowildchat,-0.05080095994567014,12.677287719345532
substance_1,substance,passed,9,1.750981565357408,59.33085501858736,3.47572080350659,qwen,10.960109122009293,smol3,-2.4676378975982916,13.427747019607583
power_5,power,be,12,2.0393896148898256,65.98147075854082,5.351532132390599,deepseek-7b,18.318582939019493,smol3,-3.5541932868168176,21.87277622583631
power_5,power,send,8,2.150048177763222,62.82485875706215,4.896785419950979,amber,11.387960923217978,smol3,-5.4823641544654595,16.87032507768344
power_5,power,have,11,3.553743453388275,65.6926406926407,5.376138993014545,qwen,18.304120348857186,qwen3,-3.1196332079523117,21.423753556809498
power_5,power,give,8,3.635696588324805,68.6355140186916,5.815441918617482,amber,16.40090950342462,deepseek-7b,-2.30602604663104,18.70693555005566
power_5,power,get,10,5.132099486786275,70.96774193548387,5.0848469789417585,amber,14.599815443993464,zephyr,0.9334374501476768,13.666377993845787
power_5,power,go,5,1.1867807946039586,69.02654867256636,1.8669565294329185,olmo-tiny,3.4338592677774025,qwen-tiny,-2.0335133735094177,5.46737264128682
neutral_1,neutral,Paris,12,4.192880574249234,69.99081726354454,2.5822739308393756,qwen,8.850749006553142,pythia,0.5260571554254981,8.324691851127644
sexual_liminal_1,sexual_liminal,stared,9,2.021078403567984,60.8430198426676,2.840634733104411,qwen,10.12326968160131,pythia,0.37977070556949055,9.74349897603182
power_4,power,teach,9,2.198228930371965,62.7892030848329,4.109852475550652,amber,9.133986045247893,smol,-3.064684424555883,12.198670469803776
power_4,power,give,9,0.6225073612334381,54.39114391143911,5.350943844421608,qwen,15.366403862763939,smol3,-0.26729360601003593,15.633697468773974
power_4,power,make,9,1.28469338602248,51.00574712643679,4.836737873946837,amber,14.54354413688261,smol3,-0.953188317322157,15.496732454204768
power_4,power,use,11,3.2379878404978983,61.85939553219448,5.529780220734715,amber,18.944205269212443,pythia,0.2528820139466898,18.691323255265754
power_4,power,put,5,3.983379015356905,81.04693140794224,6.65331707151619,amber,18.35368480804286,pythia,-0.06189667822929555,18.415581486272156
institutional_police_officer_1,institutional,...,5,4.874178169960464,80.95238095238095,2.6501098307394124,qwen,9.569217302014634,zephyr,1.8497782184938716,7.719439083520762
institutional_police_officer_1,institutional,:,6,3.893618442130284,79.0987251704714,2.4535681350659746,olmo-tiny,9.108372212097056,qwen3,1.7778218313841712,7.330550380712884
institutional_police_officer_1,institutional,do,6,2.743907712097377,58.91608391608392,3.3947453452840852,smol3,11.321834588828798,olmo-think,1.8270511606895325,9.494783428139266
sexual_liminal_6,sexual_liminal,clothes,9,1.8599753789359874,60.39840637450199,5.073436422329641,qwen3,12.363419465538737,smol3,-7.384902331023656,19.748321796562394
sexual_liminal_6,sexual_liminal,coat,10,1.998064242924377,56.48312611012434,4.915764186799794,qwen,17.37229198222664,olmo-think,-0.2666805198663935,17.638972502093033
profanity_1,profanity,no,12,4.132297281603885,71.58108795119472,3.6805584027324976,qwen,12.117741308545046,deepseek-7b,0.03986840732947287,12.077872901215573
profanity_1,profanity,my,12,1.6781259938419126,60.23923444976077,6.556536820155489,qwen,25.362991752277768,olmo-tiny,0.7852653047054282,24.57772644757234
profanity_1,profanity,",",10,2.859098112675329,70.26515151515152,4.300990575326838,qwen,14.165944920542827,pythia,0.34426475132266965,13.821680169220159
profanity_1,profanity,that,7,1.9410552855861396,73.52941176470588,2.183924889018475,qwen,5.5567804640039675,amber,-1.3476981475710574,6.9044786115750245
substance_4,substance,poured,8,4.085649896553504,68.86363636363636,4.175062140696607,qwen,8.860898512199874,smol,-5.133098510377876,13.993997022577751
substance_4,substance,added,5,10.731789639030017,97.02970297029702,8.274573462852027,amber,25.931411282132032,smol3,2.861968119390975,23.069443162741056
substance_4,substance,mixed,6,4.623137891159264,69.66101694915254,3.888808282836968,qwen,6.095270018970332,smol3,-5.788596796090487,11.88386681506082
violence_liminal_3,violence_liminal,scream,8,2.420096177682808,66.33324559094498,3.175366398271688,qwen3,9.008131439539081,smol3,-2.133489326185619,11.1416207657247
violence_liminal_3,violence_liminal,punch,9,0.7982524454921149,52.1021021021021,3.0322701987421756,qwen3,9.789400403311852,qwen,-1.7225135348483438,11.511913938160196
sexual_explicit_4,sexual_explicit,wash,6,3.45414230950029,76.54776547765478,2.5225769652356798,olmo-tiny,10.163399144873562,zephyr,2.6282852285030067,7.535113916370555
sexual_explicit_4,sexual_explicit,have,6,6.674518963999833,80.94170403587444,5.566413637484149,qwen,18.07284756912559,pythia,0.8478140842807409,17.225033484844847
sexual_explicit_4,sexual_explicit,make,7,2.79987842086833,75.37537537537537,6.8551560954155555,smol3,17.712715812047,pythia,0.35150816548595726,17.361207646561045
