label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,65,107,0.22412526607513428,0.16575907170772552,66405.90625,607.2346801757812,837.61572265625,sexual_liminal,True
sexual_liminal_1,base,66,107,0.21545003354549408,0.17768098413944244,64774.9609375,613.1781616210938,825.7418212890625,sexual_liminal,True
sexual_liminal_1,base,67,107,0.20610134303569794,0.15493030846118927,64089.5546875,595.8067626953125,831.0867919921875,sexual_liminal,True
sexual_liminal_1,base,68,107,0.2130100280046463,0.15653619170188904,65666.90625,603.0274658203125,843.0140380859375,sexual_liminal,True
sexual_liminal_1,base,69,107,0.20835553109645844,0.15479126572608948,64714.7734375,598.8757934570312,837.958984375,sexual_liminal,True
sexual_liminal_1,base,70,107,0.21945464611053467,0.16086813807487488,64985.8984375,597.9528198242188,827.1913452148438,sexual_liminal,True
sexual_liminal_1,base,71,107,0.19729077816009521,0.1632845550775528,61936.5390625,596.1947021484375,815.31103515625,sexual_liminal,True
sexual_liminal_1,base,72,107,0.20649085938930511,0.1571427583694458,64389.578125,599.228759765625,835.9608154296875,sexual_liminal,True
sexual_liminal_1,base,73,107,0.20650656521320343,0.15990504622459412,63734.875,598.8474731445312,825.6691284179688,sexual_liminal,True
sexual_liminal_1,base,74,110,0.22868917882442474,0.1881839632987976,66236.828125,605.6353149414062,809.626708984375,sexual_liminal,True
sexual_liminal_1,base,75,107,0.2157612442970276,0.17411331832408905,66016.3359375,618.638427734375,846.2135009765625,sexual_liminal,True
sexual_liminal_1,base,76,107,0.21246568858623505,0.16474008560180664,64958.93359375,606.4102783203125,837.8201904296875,sexual_liminal,True
sexual_liminal_1,base,77,107,0.21813121438026428,0.15822085738182068,66172.5859375,604.6931762695312,842.9274291992188,sexual_liminal,True
sexual_liminal_1,base,78,107,0.20367562770843506,0.1375545859336853,64473.90234375,584.982177734375,842.1201171875,sexual_liminal,True
sexual_liminal_1,base,79,107,0.2057565450668335,0.16618679463863373,64523.921875,609.1349487304688,842.4868774414062,sexual_liminal,True
sexual_liminal_1,base,80,107,0.2394021451473236,0.18659840524196625,67367.453125,621.8042602539062,833.771484375,sexual_liminal,True
sexual_liminal_1,base,81,107,0.230926975607872,0.18392175436019897,66521.109375,617.3949584960938,828.7723999023438,sexual_liminal,True
sexual_liminal_1,base,82,107,0.19288575649261475,0.15574681758880615,62582.51953125,596.9862670898438,832.416015625,sexual_liminal,True
sexual_liminal_1,base,83,107,0.19520583748817444,0.1418505758047104,63369.75,588.3132934570312,840.5049438476562,sexual_liminal,True
sexual_liminal_1,base,84,107,0.20866338908672333,0.14823387563228607,65267.609375,596.2578735351562,847.418212890625,sexual_liminal,True
sexual_liminal_1,base,85,107,0.2192220538854599,0.15542541444301605,65382.48828125,595.3427734375,830.0741577148438,sexual_liminal,True
sexual_liminal_1,base,86,107,0.20628774166107178,0.15362247824668884,64472.8828125,597.2247924804688,837.8466796875,sexual_liminal,True
sexual_liminal_1,base,87,107,0.232053741812706,0.18593062460422516,66123.34375,616.3309936523438,824.708251953125,sexual_liminal,True
sexual_liminal_1,base,88,107,0.20626147091388702,0.14833001792430878,64739.12890625,594.7616577148438,841.5205078125,sexual_liminal,True
sexual_liminal_1,base,89,108,0.20733845233917236,0.18236608803272247,63578.9609375,610.7887573242188,820.3674926757812,sexual_liminal,True
sexual_liminal_1,base,90,107,0.21693921089172363,0.1532774418592453,65978.609375,599.2630004882812,844.5574340820312,sexual_liminal,True
sexual_liminal_1,base,91,107,0.232367604970932,0.18433360755443573,66119.9609375,616.82763671875,825.8743286132812,sexual_liminal,True
sexual_liminal_1,base,92,107,0.20807325839996338,0.15320520102977753,64682.453125,598.1444091796875,839.3731689453125,sexual_liminal,True
sexual_liminal_1,base,93,107,0.20101961493492126,0.16328294575214386,63968.94140625,606.3455810546875,838.1494750976562,sexual_liminal,True
sexual_liminal_1,base,94,107,0.22238144278526306,0.18060113489627838,65931.828125,617.4202880859375,837.006591796875,sexual_liminal,True
sexual_liminal_1,base,95,107,0.21087445318698883,0.17142266035079956,64280.0703125,607.3834228515625,828.7825927734375,sexual_liminal,True
sexual_liminal_1,base,96,107,0.2180602103471756,0.15317551791667938,66283.40625,600.8731079101562,845.78759765625,sexual_liminal,True
sexual_liminal_1,base,97,107,0.203339084982872,0.15654826164245605,64027.3828125,599.5679321289062,835.2139892578125,sexual_liminal,True
sexual_liminal_1,base,98,107,0.214558407664299,0.1650848537683487,64908.2265625,604.7559204101562,832.5475463867188,sexual_liminal,True
sexual_liminal_1,base,99,107,0.17787623405456543,0.13886867463588715,62309.72265625,591.4736938476562,851.5736083984375,sexual_liminal,True
sexual_liminal_2,base,0,109,0.21182003617286682,0.16477012634277344,67083.890625,614.7849731445312,848.816650390625,sexual_liminal,True
sexual_liminal_2,base,1,109,0.21992217004299164,0.16822583973407745,67874.5,616.1920166015625,844.640625,sexual_liminal,True
sexual_liminal_2,base,2,109,0.19174180924892426,0.14254257082939148,64763.9453125,595.7852172851562,847.3230590820312,sexual_liminal,True
sexual_liminal_2,base,3,109,0.20074674487113953,0.15435892343521118,66024.7109375,607.61962890625,850.8433837890625,sexual_liminal,True
sexual_liminal_2,base,4,109,0.22385703027248383,0.17458263039588928,67972.3046875,619.5548095703125,839.4121704101562,sexual_liminal,True
sexual_liminal_2,base,5,109,0.20057524740695953,0.1403365284204483,65686.5078125,591.4041748046875,844.5635986328125,sexual_liminal,True
sexual_liminal_2,base,6,109,0.2008981704711914,0.15100312232971191,65449.48046875,600.378662109375,841.6053466796875,sexual_liminal,True
sexual_liminal_2,base,7,109,0.21827127039432526,0.16966882348060608,67293.7734375,615.046630859375,840.2035522460938,sexual_liminal,True
sexual_liminal_2,base,8,109,0.21878096461296082,0.15971434116363525,67200.8671875,606.9528198242188,835.8040161132812,sexual_liminal,True
sexual_liminal_2,base,9,104,0.2127561867237091,0.16593366861343384,64517.62109375,629.30126953125,854.229736328125,sexual_liminal,True
sexual_liminal_2,base,10,109,0.19434449076652527,0.15203720331192017,65330.3203125,605.0233154296875,849.2220458984375,sexual_liminal,True
sexual_liminal_2,base,11,109,0.21905337274074554,0.17390765249729156,67447.078125,618.7828979492188,840.8611450195312,sexual_liminal,True
sexual_liminal_2,base,12,109,0.20625276863574982,0.1549682766199112,66802.71875,607.8914184570312,852.8592529296875,sexual_liminal,True
sexual_liminal_2,base,13,109,0.19661349058151245,0.15952594578266144,64545.05859375,605.28955078125,838.069091796875,sexual_liminal,True
sexual_liminal_2,base,14,109,0.20091620087623596,0.15377086400985718,65903.609375,605.8717041015625,847.8507690429688,sexual_liminal,True
sexual_liminal_2,base,15,109,0.21580742299556732,0.15771694481372833,67236.2265625,606.5974731445312,846.2246704101562,sexual_liminal,True
sexual_liminal_2,base,16,109,0.2051081657409668,0.16195787489414215,66810.84375,614.4982299804688,852.6297607421875,sexual_liminal,True
sexual_liminal_2,base,17,109,0.22098778188228607,0.16710716485977173,67874.6171875,616.4190673828125,844.65380859375,sexual_liminal,True
sexual_liminal_2,base,18,109,0.2102462500333786,0.16290733218193054,66940.125,612.890869140625,846.6383056640625,sexual_liminal,True
sexual_liminal_2,base,19,109,0.22218821942806244,0.16219562292099,67971.078125,610.2446899414062,841.8807373046875,sexual_liminal,True
sexual_liminal_2,base,20,109,0.20683270692825317,0.15478448569774628,66827.7578125,606.8463134765625,851.7360229492188,sexual_liminal,True
sexual_liminal_2,base,21,108,0.22341962158679962,0.1604447364807129,68024.8125,613.8321533203125,853.151611328125,sexual_liminal,True
sexual_liminal_2,base,22,109,0.2180907279253006,0.1694858968257904,67728.2578125,617.44287109375,846.1764526367188,sexual_liminal,True
sexual_liminal_2,base,23,109,0.21775789558887482,0.17984989285469055,67114.125,622.7283325195312,840.0817260742188,sexual_liminal,True
sexual_liminal_2,base,24,109,0.2324274331331253,0.1718745231628418,69444.0546875,621.1175537109375,849.2138671875,sexual_liminal,True
sexual_liminal_2,base,25,109,0.21466077864170074,0.17237159609794617,66855.578125,617.9766845703125,839.520263671875,sexual_liminal,True
sexual_liminal_2,base,26,109,0.22548602521419525,0.16930226981639862,68384.578125,616.1847534179688,841.8075561523438,sexual_liminal,True
sexual_liminal_2,base,27,109,0.21164120733737946,0.16756106913089752,66359.078125,612.5634765625,837.634521484375,sexual_liminal,True
sexual_liminal_2,base,28,109,0.21445772051811218,0.1638936698436737,67355.984375,614.069091796875,847.1416015625,sexual_liminal,True
sexual_liminal_2,base,29,109,0.21911238133907318,0.1755160093307495,67412.4921875,621.361572265625,843.0255126953125,sexual_liminal,True
sexual_liminal_2,base,30,109,0.2353101372718811,0.18135273456573486,68595.875,621.6043701171875,834.17236328125,sexual_liminal,True
sexual_liminal_2,base,31,109,0.21993248164653778,0.17646872997283936,67956.953125,623.89794921875,846.483642578125,sexual_liminal,True
sexual_liminal_2,base,32,109,0.16917762160301208,0.16752777993679047,60841.7265625,611.373291015625,834.8244018554688,sexual_liminal,True
sexual_liminal_2,base,33,109,0.21976231038570404,0.17262707650661469,67776.1953125,619.1553955078125,847.3666381835938,sexual_liminal,True
sexual_liminal_2,base,34,109,0.23788681626319885,0.18713097274303436,69653.484375,631.450927734375,847.0258178710938,sexual_liminal,True
sexual_liminal_2,base,35,109,0.21792243421077728,0.16140572726726532,67352.3984375,609.188720703125,841.8157348632812,sexual_liminal,True
sexual_liminal_2,base,36,109,0.19877736270427704,0.15239040553569794,65611.5625,604.3084106445312,847.8988037109375,sexual_liminal,True
sexual_liminal_2,base,37,109,0.20600414276123047,0.16508640348911285,66528.296875,614.3800659179688,848.0910034179688,sexual_liminal,True
sexual_liminal_2,base,38,109,0.21051393449306488,0.1527492254972458,66729.453125,603.571533203125,844.3125610351562,sexual_liminal,True
sexual_liminal_2,base,39,109,0.22366563975811005,0.1568123698234558,67786.40625,604.576171875,839.2725219726562,sexual_liminal,True
sexual_liminal_2,base,40,107,0.22212672233581543,0.1720898598432541,67156.5,625.7786865234375,848.2199096679688,sexual_liminal,True
sexual_liminal_2,base,41,109,0.21080076694488525,0.16319233179092407,66826.5234375,611.9986572265625,843.1534423828125,sexual_liminal,True
sexual_liminal_2,base,42,109,0.20597879588603973,0.15233172476291656,66106.3828125,601.348388671875,841.7046508789062,sexual_liminal,True
sexual_liminal_2,base,43,109,0.2200200855731964,0.1739858239889145,67483.9375,619.4234008789062,840.6693115234375,sexual_liminal,True
sexual_liminal_2,base,44,109,0.24177968502044678,0.18315114080905914,69464.640625,624.86474609375,838.0804443359375,sexual_liminal,True
sexual_liminal_2,base,45,109,0.20426394045352936,0.16145408153533936,65720.3125,608.4483642578125,836.0567626953125,sexual_liminal,True
sexual_liminal_2,base,46,109,0.2185370773077011,0.18677321076393127,66567.03125,624.246337890625,832.2507934570312,sexual_liminal,True
sexual_liminal_2,base,47,109,0.22821292281150818,0.18901826441287994,68307.7578125,629.8911743164062,840.530517578125,sexual_liminal,True
sexual_liminal_2,base,48,109,0.21527844667434692,0.17303596436977386,66901.59375,617.6614990234375,838.0047607421875,sexual_liminal,True
